image_id,image_path,device_type,field_name,field_label,manual_value,quality_tags
ENG-0394,data/images/ENG-0394.jpg,堆场口,date,日期,2026-06-05,tilt|occlusion
ENG-0395,data/images/ENG-0395.jpg,混合作业牌,qc_id,桥吊编号,QC-19,complex_bg|compression
ENG-0395,data/images/ENG-0395.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-13,complex_bg|compression
ENG-0395,data/images/ENG-0395.jpg,混合作业牌,yard_gate,堆场口,YARD-G1,complex_bg|compression
ENG-0395,data/images/ENG-0395.jpg,混合作业牌,work_area,作业区域,A-16,complex_bg|compression
ENG-0395,data/images/ENG-0395.jpg,混合作业牌,equipment_status,设备状态,维修中,complex_bg|compression
ENG-0395,data/images/ENG-0395.jpg,混合作业牌,date,日期,2026-06-06,complex_bg|compression
ENG-0396,data/images/ENG-0396.jpg,混合作业牌,qc_id,桥吊编号,QC-01,
ENG-0396,data/images/ENG-0396.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-13,
ENG-0396,data/images/ENG-0396.jpg,混合作业牌,yard_gate,堆场口,YARD-C8,
ENG-0396,data/images/ENG-0396.jpg,混合作业牌,work_area,作业区域,D-30,
ENG-0396,data/images/ENG-0396.jpg,混合作业牌,equipment_status,设备状态,待检,
ENG-0396,data/images/ENG-0396.jpg,混合作业牌,date,日期,2026-06-07,
ENG-0397,data/images/ENG-0397.jpg,混合作业牌,qc_id,桥吊编号,QC-02,noise|tilt|occlusion
ENG-0397,data/images/ENG-0397.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-16,noise|tilt|occlusion
ENG-0397,data/images/ENG-0397.jpg,混合作业牌,yard_gate,堆场口,YARD-A3,noise|tilt|occlusion
ENG-0397,data/images/ENG-0397.jpg,混合作业牌,work_area,作业区域,A-21,noise|tilt|occlusion
ENG-0397,data/images/ENG-0397.jpg,混合作业牌,equipment_status,设备状态,待检,noise|tilt|occlusion
ENG-0397,data/images/ENG-0397.jpg,混合作业牌,date,日期,2026-06-08,noise|tilt|occlusion
ENG-0398,data/images/ENG-0398.jpg,龙门吊,qc_id,桥吊编号,QC-03,
ENG-0398,data/images/ENG-0398.jpg,龙门吊,rtg_id,龙门吊编号,RTG-28,
ENG-0398,data/images/ENG-0398.jpg,龙门吊,yard_gate,堆场口,YARD-F7,
ENG-0398,data/images/ENG-0398.jpg,龙门吊,work_area,作业区域,B-16,
ENG-0398,data/images/ENG-0398.jpg,龙门吊,equipment_status,设备状态,待检,
ENG-0398,data/images/ENG-0398.jpg,龙门吊,date,日期,2026-06-09,
ENG-0399,data/images/ENG-0399.jpg,堆场口,qc_id,桥吊编号,QC-32,low_light
ENG-0399,data/images/ENG-0399.jpg,堆场口,rtg_id,龙门吊编号,RTG-26,low_light
ENG-0399,data/images/ENG-0399.jpg,堆场口,yard_gate,堆场口,YARD-F2,low_light
ENG-0399,data/images/ENG-0399.jpg,堆场口,work_area,作业区域,D-18,low_light
ENG-0399,data/images/ENG-0399.jpg,堆场口,equipment_status,设备状态,待检,low_light
ENG-0399,data/images/ENG-0399.jpg,堆场口,date,日期,2026-06-10,low_light
ENG-0400,data/images/ENG-0400.jpg,混合作业牌,qc_id,桥吊编号,QC-15,blur
ENG-0400,data/images/ENG-0400.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-09,blur
ENG-0400,data/images/ENG-0400.jpg,混合作业牌,yard_gate,堆场口,YARD-E5,blur
ENG-0400,data/images/ENG-0400.jpg,混合作业牌,work_area,作业区域,C-27,blur
ENG-0400,data/images/ENG-0400.jpg,混合作业牌,equipment_status,设备状态,待检,blur
ENG-0400,data/images/ENG-0400.jpg,混合作业牌,date,日期,2026-06-11,blur
ENG-0401,data/images/ENG-0401.jpg,堆场口,qc_id,桥吊编号,QC-31,noise|complex_bg
ENG-0401,data/images/ENG-0401.jpg,堆场口,rtg_id,龙门吊编号,RTG-22,noise|complex_bg
ENG-0401,data/images/ENG-0401.jpg,堆场口,yard_gate,堆场口,YARD-G7,noise|complex_bg
ENG-0401,data/images/ENG-0401.jpg,堆场口,work_area,作业区域,B-19,noise|complex_bg
ENG-0401,data/images/ENG-0401.jpg,堆场口,equipment_status,设备状态,待检,noise|complex_bg
ENG-0401,data/images/ENG-0401.jpg,堆场口,date,日期,2026-06-12,noise|complex_bg
ENG-0402,data/images/ENG-0402.jpg,桥吊,qc_id,桥吊编号,QC-34,small_font|compression
ENG-0402,data/images/ENG-0402.jpg,桥吊,rtg_id,龙门吊编号,RTG-11,small_font|compression
ENG-0402,data/images/ENG-0402.jpg,桥吊,yard_gate,堆场口,YARD-B3,small_font|compression
ENG-0402,data/images/ENG-0402.jpg,桥吊,work_area,作业区域,A-26,small_font|compression
ENG-0402,data/images/ENG-0402.jpg,桥吊,equipment_status,设备状态,正常,small_font|compression
ENG-0402,data/images/ENG-0402.jpg,桥吊,date,日期,2026-06-13,small_font|compression
ENG-0403,data/images/ENG-0403.jpg,桥吊,qc_id,桥吊编号,QC-02,tilt|complex_bg|noise
ENG-0403,data/images/ENG-0403.jpg,桥吊,rtg_id,龙门吊编号,RTG-26,tilt|complex_bg|noise
ENG-0403,data/images/ENG-0403.jpg,桥吊,yard_gate,堆场口,YARD-H3,tilt|complex_bg|noise
ENG-0403,data/images/ENG-0403.jpg,桥吊,work_area,作业区域,B-02,tilt|complex_bg|noise
ENG-0403,data/images/ENG-0403.jpg,桥吊,equipment_status,设备状态,停用,tilt|complex_bg|noise
ENG-0403,data/images/ENG-0403.jpg,桥吊,date,日期,2026-06-14,tilt|complex_bg|noise
ENG-0404,data/images/ENG-0404.jpg,龙门吊,qc_id,桥吊编号,QC-28,low_light|blur|noise
ENG-0404,data/images/ENG-0404.jpg,龙门吊,rtg_id,龙门吊编号,RTG-14,low_light|blur|noise
ENG-0404,data/images/ENG-0404.jpg,龙门吊,yard_gate,堆场口,YARD-A3,low_light|blur|noise
ENG-0404,data/images/ENG-0404.jpg,龙门吊,work_area,作业区域,C-12,low_light|blur|noise
ENG-0404,data/images/ENG-0404.jpg,龙门吊,equipment_status,设备状态,维修中,low_light|blur|noise
ENG-0404,data/images/ENG-0404.jpg,龙门吊,date,日期,2026-06-15,low_light|blur|noise
ENG-0405,data/images/ENG-0405.jpg,桥吊,qc_id,桥吊编号,QC-09,tilt
ENG-0405,data/images/ENG-0405.jpg,桥吊,rtg_id,龙门吊编号,RTG-06,tilt
ENG-0405,data/images/ENG-0405.jpg,桥吊,yard_gate,堆场口,YARD-C2,tilt
ENG-0405,data/images/ENG-0405.jpg,桥吊,work_area,作业区域,A-29,tilt
ENG-0405,data/images/ENG-0405.jpg,桥吊,equipment_status,设备状态,正常,tilt
ENG-0405,data/images/ENG-0405.jpg,桥吊,date,日期,2026-06-16,tilt
ENG-0406,data/images/ENG-0406.jpg,堆场口,qc_id,桥吊编号,QC-05,
ENG-0406,data/images/ENG-0406.jpg,堆场口,rtg_id,龙门吊编号,RTG-25,
ENG-0406,data/images/ENG-0406.jpg,堆场口,yard_gate,堆场口,YARD-D6,
ENG-0406,data/images/ENG-0406.jpg,堆场口,work_area,作业区域,D-02,
ENG-0406,data/images/ENG-0406.jpg,堆场口,equipment_status,设备状态,维修中,
ENG-0406,data/images/ENG-0406.jpg,堆场口,date,日期,2026-06-17,
ENG-0407,data/images/ENG-0407.jpg,混合作业牌,qc_id,桥吊编号,QC-04,complex_bg
ENG-0407,data/images/ENG-0407.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-15,complex_bg
ENG-0407,data/images/ENG-0407.jpg,混合作业牌,yard_gate,堆场口,YARD-E2,complex_bg
ENG-0407,data/images/ENG-0407.jpg,混合作业牌,work_area,作业区域,A-10,complex_bg
ENG-0407,data/images/ENG-0407.jpg,混合作业牌,equipment_status,设备状态,维修中,complex_bg
ENG-0407,data/images/ENG-0407.jpg,混合作业牌,date,日期,2026-06-18,complex_bg
ENG-0408,data/images/ENG-0408.jpg,堆场口,qc_id,桥吊编号,QC-17,blur
ENG-0408,data/images/ENG-0408.jpg,堆场口,rtg_id,龙门吊编号,RTG-18,blur
ENG-0408,data/images/ENG-0408.jpg,堆场口,yard_gate,堆场口,YARD-A6,blur
ENG-0408,data/images/ENG-0408.jpg,堆场口,work_area,作业区域,B-02,blur
ENG-0408,data/images/ENG-0408.jpg,堆场口,equipment_status,设备状态,停用,blur
ENG-0408,data/images/ENG-0408.jpg,堆场口,date,日期,2026-06-19,blur
ENG-0409,data/images/ENG-0409.jpg,龙门吊,qc_id,桥吊编号,QC-30,occlusion
ENG-0409,data/images/ENG-0409.jpg,龙门吊,rtg_id,龙门吊编号,RTG-28,occlusion
ENG-0409,data/images/ENG-0409.jpg,龙门吊,yard_gate,堆场口,YARD-E7,occlusion
ENG-0409,data/images/ENG-0409.jpg,龙门吊,work_area,作业区域,B-27,occlusion
ENG-0409,data/images/ENG-0409.jpg,龙门吊,equipment_status,设备状态,维修中,occlusion
ENG-0409,data/images/ENG-0409.jpg,龙门吊,date,日期,2026-06-20,occlusion
ENG-0410,data/images/ENG-0410.jpg,堆场口,qc_id,桥吊编号,QC-11,occlusion
ENG-0410,data/images/ENG-0410.jpg,堆场口,rtg_id,龙门吊编号,RTG-09,occlusion
ENG-0410,data/images/ENG-0410.jpg,堆场口,yard_gate,堆场口,YARD-D8,occlusion
ENG-0410,data/images/ENG-0410.jpg,堆场口,work_area,作业区域,C-24,occlusion
ENG-0410,data/images/ENG-0410.jpg,堆场口,equipment_status,设备状态,正常,occlusion
ENG-0410,data/images/ENG-0410.jpg,堆场口,date,日期,2026-06-21,occlusion
ENG-0411,data/images/ENG-0411.jpg,龙门吊,qc_id,桥吊编号,QC-04,
ENG-0411,data/images/ENG-0411.jpg,龙门吊,rtg_id,龙门吊编号,RTG-19,
ENG-0411,data/images/ENG-0411.jpg,龙门吊,yard_gate,堆场口,YARD-G9,
ENG-0411,data/images/ENG-0411.jpg,龙门吊,work_area,作业区域,C-18,
ENG-0411,data/images/ENG-0411.jpg,龙门吊,equipment_status,设备状态,维修中,
ENG-0411,data/images/ENG-0411.jpg,龙门吊,date,日期,2026-06-22,
ENG-0412,data/images/ENG-0412.jpg,桥吊,qc_id,桥吊编号,QC-10,complex_bg|compression
ENG-0412,data/images/ENG-0412.jpg,桥吊,rtg_id,龙门吊编号,RTG-07,complex_bg|compression
ENG-0412,data/images/ENG-0412.jpg,桥吊,yard_gate,堆场口,YARD-A3,complex_bg|compression
ENG-0412,data/images/ENG-0412.jpg,桥吊,work_area,作业区域,B-08,complex_bg|compression
ENG-0412,data/images/ENG-0412.jpg,桥吊,equipment_status,设备状态,待检,complex_bg|compression
ENG-0412,data/images/ENG-0412.jpg,桥吊,date,日期,2026-06-23,complex_bg|compression
ENG-0413,data/images/ENG-0413.jpg,混合作业牌,qc_id,桥吊编号,QC-28,blur|occlusion
ENG-0413,data/images/ENG-0413.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-02,blur|occlusion
ENG-0413,data/images/ENG-0413.jpg,混合作业牌,yard_gate,堆场口,YARD-D2,blur|occlusion
ENG-0413,data/images/ENG-0413.jpg,混合作业牌,work_area,作业区域,C-27,blur|occlusion
ENG-0413,data/images/ENG-0413.jpg,混合作业牌,equipment_status,设备状态,停用,blur|occlusion
ENG-0413,data/images/ENG-0413.jpg,混合作业牌,date,日期,2026-06-24,blur|occlusion
ENG-0414,data/images/ENG-0414.jpg,龙门吊,qc_id,桥吊编号,QC-02,occlusion
ENG-0414,data/images/ENG-0414.jpg,龙门吊,rtg_id,龙门吊编号,RTG-27,occlusion
ENG-0414,data/images/ENG-0414.jpg,龙门吊,yard_gate,堆场口,YARD-E4,occlusion
ENG-0414,data/images/ENG-0414.jpg,龙门吊,work_area,作业区域,C-05,occlusion
ENG-0414,data/images/ENG-0414.jpg,龙门吊,equipment_status,设备状态,待检,occlusion
ENG-0414,data/images/ENG-0414.jpg,龙门吊,date,日期,2026-06-25,occlusion
ENG-0415,data/images/ENG-0415.jpg,混合作业牌,qc_id,桥吊编号,QC-15,compression|small_font
ENG-0415,data/images/ENG-0415.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-21,compression|small_font
ENG-0415,data/images/ENG-0415.jpg,混合作业牌,yard_gate,堆场口,YARD-H5,compression|small_font
ENG-0415,data/images/ENG-0415.jpg,混合作业牌,work_area,作业区域,D-24,compression|small_font
ENG-0415,data/images/ENG-0415.jpg,混合作业牌,equipment_status,设备状态,待检,compression|small_font
ENG-0415,data/images/ENG-0415.jpg,混合作业牌,date,日期,2026-06-26,compression|small_font
ENG-0416,data/images/ENG-0416.jpg,混合作业牌,qc_id,桥吊编号,QC-31,tilt
ENG-0416,data/images/ENG-0416.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-25,tilt
ENG-0416,data/images/ENG-0416.jpg,混合作业牌,yard_gate,堆场口,YARD-G8,tilt
ENG-0416,data/images/ENG-0416.jpg,混合作业牌,work_area,作业区域,C-02,tilt
ENG-0416,data/images/ENG-0416.jpg,混合作业牌,equipment_status,设备状态,维修中,tilt
ENG-0416,data/images/ENG-0416.jpg,混合作业牌,date,日期,2026-06-27,tilt
ENG-0417,data/images/ENG-0417.jpg,堆场口,qc_id,桥吊编号,QC-35,small_font|complex_bg
ENG-0417,data/images/ENG-0417.jpg,堆场口,rtg_id,龙门吊编号,RTG-02,small_font|complex_bg
ENG-0417,data/images/ENG-0417.jpg,堆场口,yard_gate,堆场口,YARD-F8,small_font|complex_bg
ENG-0417,data/images/ENG-0417.jpg,堆场口,work_area,作业区域,D-24,small_font|complex_bg
ENG-0417,data/images/ENG-0417.jpg,堆场口,equipment_status,设备状态,正常,small_font|complex_bg
ENG-0417,data/images/ENG-0417.jpg,堆场口,date,日期,2026-06-28,small_font|complex_bg
ENG-0418,data/images/ENG-0418.jpg,堆场口,qc_id,桥吊编号,QC-19,small_font
ENG-0418,data/images/ENG-0418.jpg,堆场口,rtg_id,龙门吊编号,RTG-21,small_font
ENG-0418,data/images/ENG-0418.jpg,堆场口,yard_gate,堆场口,YARD-G8,small_font
ENG-0418,data/images/ENG-0418.jpg,堆场口,work_area,作业区域,C-17,small_font
ENG-0418,data/images/ENG-0418.jpg,堆场口,equipment_status,设备状态,正常,small_font
ENG-0418,data/images/ENG-0418.jpg,堆场口,date,日期,2026-06-29,small_font
ENG-0419,data/images/ENG-0419.jpg,混合作业牌,qc_id,桥吊编号,QC-17,low_light|noise
ENG-0419,data/images/ENG-0419.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-17,low_light|noise
ENG-0419,data/images/ENG-0419.jpg,混合作业牌,yard_gate,堆场口,YARD-E4,low_light|noise
ENG-0419,data/images/ENG-0419.jpg,混合作业牌,work_area,作业区域,C-10,low_light|noise
ENG-0419,data/images/ENG-0419.jpg,混合作业牌,equipment_status,设备状态,待检,low_light|noise
ENG-0419,data/images/ENG-0419.jpg,混合作业牌,date,日期,2026-06-30,low_light|noise
ENG-0420,data/images/ENG-0420.jpg,龙门吊,qc_id,桥吊编号,QC-30,
ENG-0420,data/images/ENG-0420.jpg,龙门吊,rtg_id,龙门吊编号,RTG-25,
ENG-0420,data/images/ENG-0420.jpg,龙门吊,yard_gate,堆场口,YARD-G2,
ENG-0420,data/images/ENG-0420.jpg,龙门吊,work_area,作业区域,D-18,
ENG-0420,data/images/ENG-0420.jpg,龙门吊,equipment_status,设备状态,正常,
ENG-0420,data/images/ENG-0420.jpg,龙门吊,date,日期,2026-06-01,
ENG-0421,data/images/ENG-0421.jpg,混合作业牌,qc_id,桥吊编号,QC-18,compression|occlusion|blur
ENG-0421,data/images/ENG-0421.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-28,compression|occlusion|blur
ENG-0421,data/images/ENG-0421.jpg,混合作业牌,yard_gate,堆场口,YARD-B7,compression|occlusion|blur
ENG-0421,data/images/ENG-0421.jpg,混合作业牌,work_area,作业区域,B-09,compression|occlusion|blur
ENG-0421,data/images/ENG-0421.jpg,混合作业牌,equipment_status,设备状态,待检,compression|occlusion|blur
ENG-0421,data/images/ENG-0421.jpg,混合作业牌,date,日期,2026-06-02,compression|occlusion|blur
ENG-0422,data/images/ENG-0422.jpg,堆场口,qc_id,桥吊编号,QC-11,occlusion|tilt
ENG-0422,data/images/ENG-0422.jpg,堆场口,rtg_id,龙门吊编号,RTG-16,occlusion|tilt
ENG-0422,data/images/ENG-0422.jpg,堆场口,yard_gate,堆场口,YARD-F4,occlusion|tilt
ENG-0422,data/images/ENG-0422.jpg,堆场口,work_area,作业区域,D-23,occlusion|tilt
ENG-0422,data/images/ENG-0422.jpg,堆场口,equipment_status,设备状态,待检,occlusion|tilt
ENG-0422,data/images/ENG-0422.jpg,堆场口,date,日期,2026-06-03,occlusion|tilt
ENG-0423,data/images/ENG-0423.jpg,混合作业牌,qc_id,桥吊编号,QC-33,small_font|blur
ENG-0423,data/images/ENG-0423.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-12,small_font|blur
ENG-0423,data/images/ENG-0423.jpg,混合作业牌,yard_gate,堆场口,YARD-A9,small_font|blur
ENG-0423,data/images/ENG-0423.jpg,混合作业牌,work_area,作业区域,C-23,small_font|blur
ENG-0423,data/images/ENG-0423.jpg,混合作业牌,equipment_status,设备状态,待检,small_font|blur
ENG-0423,data/images/ENG-0423.jpg,混合作业牌,date,日期,2026-06-04,small_font|blur
ENG-0424,data/images/ENG-0424.jpg,混合作业牌,qc_id,桥吊编号,QC-36,blur|low_light|tilt
ENG-0424,data/images/ENG-0424.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-24,blur|low_light|tilt
ENG-0424,data/images/ENG-0424.jpg,混合作业牌,yard_gate,堆场口,YARD-G9,blur|low_light|tilt
ENG-0424,data/images/ENG-0424.jpg,混合作业牌,work_area,作业区域,C-04,blur|low_light|tilt
ENG-0424,data/images/ENG-0424.jpg,混合作业牌,equipment_status,设备状态,待检,blur|low_light|tilt
ENG-0424,data/images/ENG-0424.jpg,混合作业牌,date,日期,2026-06-05,blur|low_light|tilt
ENG-0425,data/images/ENG-0425.jpg,混合作业牌,qc_id,桥吊编号,QC-01,
ENG-0425,data/images/ENG-0425.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-17,
ENG-0425,data/images/ENG-0425.jpg,混合作业牌,yard_gate,堆场口,YARD-E8,
ENG-0425,data/images/ENG-0425.jpg,混合作业牌,work_area,作业区域,A-29,
ENG-0425,data/images/ENG-0425.jpg,混合作业牌,equipment_status,设备状态,待检,
ENG-0425,data/images/ENG-0425.jpg,混合作业牌,date,日期,2026-06-06,
ENG-0426,data/images/ENG-0426.jpg,龙门吊,qc_id,桥吊编号,QC-07,
ENG-0426,data/images/ENG-0426.jpg,龙门吊,rtg_id,龙门吊编号,RTG-10,
ENG-0426,data/images/ENG-0426.jpg,龙门吊,yard_gate,堆场口,YARD-C1,
ENG-0426,data/images/ENG-0426.jpg,龙门吊,work_area,作业区域,D-30,
ENG-0426,data/images/ENG-0426.jpg,龙门吊,equipment_status,设备状态,停用,
ENG-0426,data/images/ENG-0426.jpg,龙门吊,date,日期,2026-06-07,
ENG-0427,data/images/ENG-0427.jpg,堆场口,qc_id,桥吊编号,QC-07,low_light|tilt
ENG-0427,data/images/ENG-0427.jpg,堆场口,rtg_id,龙门吊编号,RTG-26,low_light|tilt
ENG-0427,data/images/ENG-0427.jpg,堆场口,yard_gate,堆场口,YARD-D5,low_light|tilt
ENG-0427,data/images/ENG-0427.jpg,堆场口,work_area,作业区域,B-22,low_light|tilt
ENG-0427,data/images/ENG-0427.jpg,堆场口,equipment_status,设备状态,待检,low_light|tilt
ENG-0427,data/images/ENG-0427.jpg,堆场口,date,日期,2026-06-08,low_light|tilt
ENG-0428,data/images/ENG-0428.jpg,龙门吊,qc_id,桥吊编号,QC-08,tilt
ENG-0428,data/images/ENG-0428.jpg,龙门吊,rtg_id,龙门吊编号,RTG-03,tilt
ENG-0428,data/images/ENG-0428.jpg,龙门吊,yard_gate,堆场口,YARD-H6,tilt
ENG-0428,data/images/ENG-0428.jpg,龙门吊,work_area,作业区域,D-10,tilt
ENG-0428,data/images/ENG-0428.jpg,龙门吊,equipment_status,设备状态,待检,tilt
ENG-0428,data/images/ENG-0428.jpg,龙门吊,date,日期,2026-06-09,tilt
ENG-0429,data/images/ENG-0429.jpg,堆场口,qc_id,桥吊编号,QC-02,small_font|occlusion|complex_bg
ENG-0429,data/images/ENG-0429.jpg,堆场口,rtg_id,龙门吊编号,RTG-01,small_font|occlusion|complex_bg
ENG-0429,data/images/ENG-0429.jpg,堆场口,yard_gate,堆场口,YARD-D7,small_font|occlusion|complex_bg
ENG-0429,data/images/ENG-0429.jpg,堆场口,work_area,作业区域,D-07,small_font|occlusion|complex_bg
ENG-0429,data/images/ENG-0429.jpg,堆场口,equipment_status,设备状态,停用,small_font|occlusion|complex_bg
ENG-0429,data/images/ENG-0429.jpg,堆场口,date,日期,2026-06-10,small_font|occlusion|complex_bg
ENG-0430,data/images/ENG-0430.jpg,龙门吊,qc_id,桥吊编号,QC-06,blur
ENG-0430,data/images/ENG-0430.jpg,龙门吊,rtg_id,龙门吊编号,RTG-15,blur
ENG-0430,data/images/ENG-0430.jpg,龙门吊,yard_gate,堆场口,YARD-A9,blur
ENG-0430,data/images/ENG-0430.jpg,龙门吊,work_area,作业区域,D-13,blur
ENG-0430,data/images/ENG-0430.jpg,龙门吊,equipment_status,设备状态,停用,blur
ENG-0430,data/images/ENG-0430.jpg,龙门吊,date,日期,2026-06-11,blur
ENG-0431,data/images/ENG-0431.jpg,混合作业牌,qc_id,桥吊编号,QC-22,
ENG-0431,data/images/ENG-0431.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-01,
ENG-0431,data/images/ENG-0431.jpg,混合作业牌,yard_gate,堆场口,YARD-C8,
ENG-0431,data/images/ENG-0431.jpg,混合作业牌,work_area,作业区域,B-05,
ENG-0431,data/images/ENG-0431.jpg,混合作业牌,equipment_status,设备状态,正常,
ENG-0431,data/images/ENG-0431.jpg,混合作业牌,date,日期,2026-06-12,
ENG-0432,data/images/ENG-0432.jpg,混合作业牌,qc_id,桥吊编号,QC-30,
ENG-0432,data/images/ENG-0432.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-14,
ENG-0432,data/images/ENG-0432.jpg,混合作业牌,yard_gate,堆场口,YARD-C4,
ENG-0432,data/images/ENG-0432.jpg,混合作业牌,work_area,作业区域,A-14,
ENG-0432,data/images/ENG-0432.jpg,混合作业牌,equipment_status,设备状态,维修中,
ENG-0432,data/images/ENG-0432.jpg,混合作业牌,date,日期,2026-06-13,
ENG-0433,data/images/ENG-0433.jpg,桥吊,qc_id,桥吊编号,QC-15,blur
ENG-0433,data/images/ENG-0433.jpg,桥吊,rtg_id,龙门吊编号,RTG-28,blur
ENG-0433,data/images/ENG-0433.jpg,桥吊,yard_gate,堆场口,YARD-D6,blur
ENG-0433,data/images/ENG-0433.jpg,桥吊,work_area,作业区域,C-26,blur
ENG-0433,data/images/ENG-0433.jpg,桥吊,equipment_status,设备状态,停用,blur
ENG-0433,data/images/ENG-0433.jpg,桥吊,date,日期,2026-06-14,blur
ENG-0434,data/images/ENG-0434.jpg,桥吊,qc_id,桥吊编号,QC-20,blur|complex_bg|compression
ENG-0434,data/images/ENG-0434.jpg,桥吊,rtg_id,龙门吊编号,RTG-04,blur|complex_bg|compression
ENG-0434,data/images/ENG-0434.jpg,桥吊,yard_gate,堆场口,YARD-D7,blur|complex_bg|compression
ENG-0434,data/images/ENG-0434.jpg,桥吊,work_area,作业区域,B-11,blur|complex_bg|compression
ENG-0434,data/images/ENG-0434.jpg,桥吊,equipment_status,设备状态,待检,blur|complex_bg|compression
ENG-0434,data/images/ENG-0434.jpg,桥吊,date,日期,2026-06-15,blur|complex_bg|compression
ENG-0435,data/images/ENG-0435.jpg,桥吊,qc_id,桥吊编号,QC-14,blur|tilt
ENG-0435,data/images/ENG-0435.jpg,桥吊,rtg_id,龙门吊编号,RTG-16,blur|tilt
ENG-0435,data/images/ENG-0435.jpg,桥吊,yard_gate,堆场口,YARD-C3,blur|tilt
ENG-0435,data/images/ENG-0435.jpg,桥吊,work_area,作业区域,C-04,blur|tilt
ENG-0435,data/images/ENG-0435.jpg,桥吊,equipment_status,设备状态,正常,blur|tilt
ENG-0435,data/images/ENG-0435.jpg,桥吊,date,日期,2026-06-16,blur|tilt
ENG-0436,data/images/ENG-0436.jpg,堆场口,qc_id,桥吊编号,QC-35,noise|low_light
ENG-0436,data/images/ENG-0436.jpg,堆场口,rtg_id,龙门吊编号,RTG-06,noise|low_light
ENG-0436,data/images/ENG-0436.jpg,堆场口,yard_gate,堆场口,YARD-B1,noise|low_light
ENG-0436,data/images/ENG-0436.jpg,堆场口,work_area,作业区域,D-23,noise|low_light
ENG-0436,data/images/ENG-0436.jpg,堆场口,equipment_status,设备状态,正常,noise|low_light
ENG-0436,data/images/ENG-0436.jpg,堆场口,date,日期,2026-06-17,noise|low_light
ENG-0437,data/images/ENG-0437.jpg,龙门吊,qc_id,桥吊编号,QC-08,blur
ENG-0437,data/images/ENG-0437.jpg,龙门吊,rtg_id,龙门吊编号,RTG-02,blur
ENG-0437,data/images/ENG-0437.jpg,龙门吊,yard_gate,堆场口,YARD-D4,blur
ENG-0437,data/images/ENG-0437.jpg,龙门吊,work_area,作业区域,A-15,blur
ENG-0437,data/images/ENG-0437.jpg,龙门吊,equipment_status,设备状态,维修中,blur
ENG-0437,data/images/ENG-0437.jpg,龙门吊,date,日期,2026-06-18,blur
ENG-0438,data/images/ENG-0438.jpg,桥吊,qc_id,桥吊编号,QC-33,
ENG-0438,data/images/ENG-0438.jpg,桥吊,rtg_id,龙门吊编号,RTG-07,
ENG-0438,data/images/ENG-0438.jpg,桥吊,yard_gate,堆场口,YARD-B1,
ENG-0438,data/images/ENG-0438.jpg,桥吊,work_area,作业区域,A-18,
ENG-0438,data/images/ENG-0438.jpg,桥吊,equipment_status,设备状态,停用,
ENG-0438,data/images/ENG-0438.jpg,桥吊,date,日期,2026-06-19,
ENG-0439,data/images/ENG-0439.jpg,桥吊,qc_id,桥吊编号,QC-03,complex_bg|noise
ENG-0439,data/images/ENG-0439.jpg,桥吊,rtg_id,龙门吊编号,RTG-21,complex_bg|noise
ENG-0439,data/images/ENG-0439.jpg,桥吊,yard_gate,堆场口,YARD-E5,complex_bg|noise
ENG-0439,data/images/ENG-0439.jpg,桥吊,work_area,作业区域,D-06,complex_bg|noise
ENG-0439,data/images/ENG-0439.jpg,桥吊,equipment_status,设备状态,停用,complex_bg|noise
ENG-0439,data/images/ENG-0439.jpg,桥吊,date,日期,2026-06-20,complex_bg|noise
ENG-0440,data/images/ENG-0440.jpg,桥吊,qc_id,桥吊编号,QC-29,noise|blur
ENG-0440,data/images/ENG-0440.jpg,桥吊,rtg_id,龙门吊编号,RTG-08,noise|blur
ENG-0440,data/images/ENG-0440.jpg,桥吊,yard_gate,堆场口,YARD-G1,noise|blur
ENG-0440,data/images/ENG-0440.jpg,桥吊,work_area,作业区域,A-17,noise|blur
ENG-0440,data/images/ENG-0440.jpg,桥吊,equipment_status,设备状态,待检,noise|blur
ENG-0440,data/images/ENG-0440.jpg,桥吊,date,日期,2026-06-21,noise|blur
ENG-0441,data/images/ENG-0441.jpg,龙门吊,qc_id,桥吊编号,QC-12,
ENG-0441,data/images/ENG-0441.jpg,龙门吊,rtg_id,龙门吊编号,RTG-08,
ENG-0441,data/images/ENG-0441.jpg,龙门吊,yard_gate,堆场口,YARD-G5,
ENG-0441,data/images/ENG-0441.jpg,龙门吊,work_area,作业区域,A-24,
ENG-0441,data/images/ENG-0441.jpg,龙门吊,equipment_status,设备状态,正常,
ENG-0441,data/images/ENG-0441.jpg,龙门吊,date,日期,2026-06-22,
